ticker,what,ret_1w,ret_1m,ret_3m,excess_1w,excess_1m,excess_3m
IWM,Russell 2000 (small cap),,,,,,
QQQ,Nasdaq 100 (benchmark),,,,,,
RSP,S&P 500 equal weight (breadth check),,,,,,
SPY,S&P 500 (benchmark),,,,,,
XLB,Materials,,,,,,
XLC,Communication Services,,,,,,
XLE,Energy,,,,,,
XLF,Financials,,,,,,
XLI,Industrials,,,,,,
XLK,Technology,,,,,,
XLP,Consumer Staples,,,,,,
XLRE,Real Estate,,,,,,
XLU,Utilities,,,,,,
XLV,Health Care,,,,,,
XLY,Consumer Discretionary,,,,,,
