Ticker,rank,score,name,sector,index,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,rs_1m,rs_3m,rs_6m,rs_3m_chg,pct_from_52w_high,pct_from_52w_low,new_52w_high,pct_vs_20dma,above_20dma,pct_vs_50dma,pct_vs_200dma,dist_to_50dma,pct_vs_9ema,pullback_9ema,avg_dollar_vol_m,above_50dma,above_200dma,vol_ratio_20_60,volume_x,gap_pct,gap_up,rvol
VLO,1,0.8842090004310624,Valero Energy,Energy,SP500,382.8500061035156,0.032720125277489576,0.06667221603846096,0.2833964977265524,0.4874009538873809,0.7881713448812837,0.9883040935672515,0.9902534113060428,0.9649122807017544,0.07407407407407407,0.0,1.499949981985544,True,0.09116976181894998,True,0.2078839473270384,0.6018173350184739,-0.1721058945994529,0.050666118676675254,False,825.0118327098999,True,True,0.6585154772073594,1.04700402205748,0.02282043436345793,False,1.0032366490972628
MPC,2,0.8789458425363256,Marathon Petroleum,Energy,SP500,397.7699890136719,0.02280790757623019,0.0654933601461627,0.3375556813442664,0.4985125964541679,0.8561956548441085,0.9941520467836257,0.9922027290448343,0.9688109161793372,0.12475633528265107,0.0,1.4742538870313076,True,0.08613573698701926,True,0.22674221563201202,0.6483459225617267,-0.18483281388926154,0.04376124703552797,False,738.5383499982299,True,True,0.7209970809105514,0.9400334469160653,0.01954231479247226,False,0.7803014599188605
PSX,3,0.8698815150509455,Phillips 66,Energy,SP500,259.1400146484375,0.015876821391232587,0.05093686724030588,0.27759999271791336,0.4203217321853452,0.6098574883208787,0.98635477582846,0.9883040935672515,0.9571150097465887,0.1442495126705653,0.0,1.1048732034817972,True,0.06911611915494609,True,0.20360435301405677,0.5141647727292105,-0.1691621939586645,0.03265481622101607,False,578.7737472674561,True,True,0.7892354926650579,1.005723423264326,0.019248123143196905,False,0.9314098448268823
IQV,4,0.8578527750121115,IQVIA,Health Care,SP500,259.2099914550781,-0.03196772569668627,-0.007580730379495693,0.0859237317513799,0.41112737770125163,0.451750137354737,0.9044834307992202,0.98635477582846,0.9415204678362573,0.033138401559454134,-0.04568884428686926,0.6546022302805041,False,0.017022268286553732,True,0.11973725003257196,0.2826002925023583,-0.10693334532640486,-0.010756587433580433,True,319.24766016101074,True,True,0.5684568305006714,1.0159962509471177,-0.014079206663743737,False,1.002524273817663
RVTY,5,0.8510515253125204,Revvity,Health Care,SP500,127.08000183105469,-0.024113034558543855,-0.012357164533436493,0.10832023174834093,0.2677935160933891,0.3816000822160306,0.9278752436647173,0.949317738791423,0.9239766081871345,0.2007797270955166,-0.029479154867733115,0.5458265098105599,False,0.027727135487900734,True,0.08931963619240824,0.24062741014423805,-0.08199580107140525,-0.006003363126321881,True,177.59225296447755,True,True,0.8709087525949204,1.2743516680075193,-0.0132084257762215,False,0.9606235513922685
APA,6,0.8472564592607852,APA Corporation,Energy,SP500,43.54999923706055,0.018237053330573127,0.009269935041410049,0.15732123308286217,0.1645384472890068,0.35471219471907256,0.9707602339181286,0.8284600389863548,0.9064327485380117,0.3879142300194932,-0.025727103048113764,1.0807431890271704,False,0.02553835858855802,True,0.14702168202516397,0.3067014933876553,-0.12817689877107175,0.006662342776764474,True,202.14509076722337,True,True,0.6937390177951558,0.7995919610162829,0.021510361447244497,False,0.8110877472068427
CF,7,0.8405191059841384,CF Industries,Materials,SP500,134.3300018310547,0.007349048989006679,0.033069315482008976,0.1807794300868324,0.23364213444889348,0.22094176067757898,0.9805068226120858,0.9200779727095516,0.8031189083820662,0.6978557504873294,-0.03547068492754457,0.7912622095083417,False,0.06305231296145686,True,0.10690341435842687,0.2499727691735545,-0.09657880983264411,0.013941822661768244,True,301.68459987025454,True,True,1.0582093677097308,1.2645418725252597,0.005324270135593334,False,0.9660133526729078
CRM,8,0.8287774230095788,Salesforce,Information Technology,SP500,249.1199951171875,-0.039000175290945904,-0.03269400150798585,0.29251835642405366,0.36818930747094636,0.25955840272749175,0.9902534113060428,0.9766081871345029,0.8401559454191033,0.5692007797270955,-0.059506370008314824,0.659472443512392,False,0.114643323248242,True,0.2876720871025169,0.24462807424553001,-0.22340477050320195,0.006208823943758768,True,2841.5721292394105,True,True,1.7370000336209868,1.0314370202035688,-0.02125529272116411,False,1.135671779562818
DELL,9,0.8202713785987037,Dell Technologies,Information Technology,SP500,533.8800048828125,0.018582802232544715,0.17076378467483688,0.17654322191573346,0.33433698687017976,2.661298429062968,0.9785575048732943,0.9746588693957114,1.0,-0.025341130604288553,0.0,3.829538560752135,True,0.1361215767204993,True,0.20805634779776372,1.0945897115252592,-0.17222404251013768,0.08618255890155924,False,3287.768474468567,True,True,0.8083296094595818,2.4761202230215944,-0.005704563953928488,False,0.8969856287557589
CRL,10,0.8099649809455144,Charles River Laboratories,Health Care,SP500,280.760009765625,-0.02682838902729634,-0.025950529843786874,0.049609406017858015,0.5059000541145204,0.5863043169207025,0.8557504873294347,0.9941520467836257,0.9532163742690059,0.011695906432748537,-0.05968242215835062,0.9286940691038521,False,-0.027559830353397263,False,0.09703675666206046,0.3986125920352832,-0.08845351449965344,-0.025542261211322193,False,229.5627924255371,True,True,0.5884112536495446,0.7660475389898411,-0.0100519719115576,False,0.8021555110096972
