ticker,what,ret_1w,ret_1m,ret_3m,excess_1w,excess_1m,excess_3m
XLV,Health Care,-0.026874597295045488,0.045862821846154755,0.15499716523404472,-0.028826280172839613,0.021861119139963137,0.14393543750028837
XLF,Financials,-0.008244581452630406,0.014049930998462523,0.12662378068514157,-0.010196264330424532,-0.009951771707729096,0.11556205295138522
XLE,Energy,0.009903343272943843,0.07027710204715687,0.12032534717332855,0.007951660395149718,0.04627539934096525,0.10926361943957219
RSP,S&P 500 equal weight (breadth check),-0.012346191703695775,0.019440993634542103,0.051760765734509606,-0.0142978745814899,-0.004560709071649516,0.04069903800075325
XLB,Materials,-0.012877984655206287,0.04878046935526559,0.04257192479806404,-0.014829667533000412,0.02477876664907397,0.03151019706430769
XLP,Consumer Staples,-0.028930804660796894,-0.0015285699958574872,0.04241399965610726,-0.03088248753859102,-0.025530272702049106,0.031352271922350905
XLRE,Real Estate,-0.032208313262623856,-0.02662526671987664,0.0227507146199748,-0.03415999614041798,-0.05062696942606826,0.011688986886218444
IWM,Russell 2000 (small cap),-0.01637750398637594,0.006490329847636422,0.01663425368419813,-0.018329186864170066,-0.017511372858555196,0.005572525950441776
XLI,Industrials,-0.023407834868191313,-0.027969299831647643,0.01647381075688714,-0.025359517745985438,-0.05197100253783926,0.005412083023130787
SPY,S&P 500 (benchmark),0.0019516828777941253,0.02400170270619162,0.011061727733756355,0.0,0.0,0.0
XLY,Consumer Discretionary,-0.014285734554603913,0.0044793202589774594,-0.011402280067930093,-0.016237417432398038,-0.01952238244721416,-0.022464007801686448
XLU,Utilities,-0.02996302515193472,-0.05467867689951722,-0.021050764791633703,-0.031914708029728844,-0.07868037960570884,-0.03211249252539006
XLC,Communication Services,-0.008725101136006774,0.028640045595924146,-0.03442913368243772,-0.0106767840138009,0.004638342889732527,-0.04549086141619407
QQQ,Nasdaq 100 (benchmark),0.010533472596353954,0.03745696870163906,-0.03796163345342518,0.008581789718559829,0.01345526599544744,-0.049023361187181536
XLK,Technology,0.031066317721627712,0.05870252175954582,-0.050547336797864384,0.029114634843833587,0.034700819053354204,-0.06160906453162074
