Ticker,rank,score,name,sector,index,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,rs_1m,rs_3m,rs_6m,rs_3m_chg,pct_from_52w_high,pct_from_52w_low,new_52w_high,pct_vs_20dma,above_20dma,pct_vs_50dma,pct_vs_200dma,dist_to_50dma,pct_vs_9ema,pullback_9ema,avg_dollar_vol_m,above_50dma,above_200dma,vol_ratio_20_60,volume_x,gap_pct,gap_up,rvol
HUBB,1,0.9147173489278753,Hubbell Incorporated,Industrials,SP500,458.8299865722656,0.002929017828792624,0.04629099001089165,-0.020803337787441922,-0.09747467801750032,-0.05609634823683629,1.0,1.0,1.0,0.6101364522417154,-0.1724747225398956,0.14009247410895576,False,0.00985313913811492,True,-0.032865913118371615,-0.05274823795360051,0.033982788492485705,0.015808333956550902,False,251.2734598951941,False,False,0.7054678107167891,0.994697117218158,0.0018798572373135425,False,0.7089032940435616
VTR,2,0.5711013645224171,Ventas,Real Estate,SP500,,,,,,,,,,,,,False,,False,,,,,False,316.5086911119889,False,False,0.38939144363693673,1.7260535379519137,,False,1.483179749895098
MGM,3,0.5653508771929825,MGM Resorts,Consumer Discretionary,SP500,,,,,,,,,,,,,False,,False,,,,,False,100.95474966133273,False,False,0.48024494366982656,1.568469598560401,,False,1.4951440207406197
CL,3,0.5653508771929825,Colgate-Palmolive,Consumer Staples,SP500,,,,,,,,,,,,,False,,False,,,,,False,420.2574015779923,False,False,0.5019659386429735,1.599226905251359,,False,1.5958566791273494
IQV,5,0.5646686159844054,IQVIA,Health Care,SP500,,,,,,,,,,,,,False,,False,,,,,False,367.3624715745264,False,False,0.5103044636229115,1.5990499119572592,,False,0.6310866955463825
WY,6,0.564571150097466,Weyerhaeuser,Real Estate,SP500,,,,,,,,,,,,,False,,False,,,,,False,128.86401453177004,False,False,0.4965235397093207,1.5529651808044662,,False,1.130844933768784
RCL,7,0.5627192982456141,Royal Caribbean Group,Consumer Discretionary,SP500,,,,,,,,,,,,,False,,False,,,,,False,578.6837470792186,False,False,0.533212648098541,1.6601889683869957,,False,4.0524370974450274
APD,8,0.5616471734892787,Air Products,Materials,SP500,,,,,,,,,,,,,False,,False,,,,,False,319.1952526592644,False,False,0.5504782643985617,1.6995683922565847,,False,1.9434191123562536
PGR,9,0.5594054580896687,Progressive Corporation,Financials,SP500,,,,,,,,,,,,,False,,False,,,,,False,546.4976517340835,False,False,0.5103011949548377,1.4200818951641925,,False,1.779103757276526
AEP,10,0.5587231968810916,American Electric Power,Utilities,SP500,,,,,,,,,,,,,False,,False,,,,,False,473.5050604248825,False,False,0.5366320636365304,1.5223784965792204,,False,1.326711159933951
