Ticker,rank,score,name,sector,index,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,rs_1m,rs_3m,rs_6m,rs_3m_chg,pct_from_52w_high,pct_from_52w_low,new_52w_high,pct_vs_50dma,pct_vs_200dma,dist_to_50dma,above_50dma,above_200dma,vol_ratio_20_60,volume_x,gap_pct,gap_up,rvol
PGR,149,0.6266242403394107,Progressive Corporation,Financials,SP500,218.63999938964844,0.004548612547331077,-0.002918640063896527,0.02513128582628199,0.14882932592183695,0.02429221369296153,0.5984405458089669,0.7446393762183235,0.4600389863547758,0.23196881091617927,-0.06755372153919847,0.14882932592183695,False,0.008895337939650583,0.05030018569092887,-0.008816908558440195,True,True,0.787182383520326,0.4521573018648057,0.002848657906562746,False,0.296110946017953
KKR,150,0.6258330466689601,KKR & Co.,Financials,SP500,108.68000030517578,-0.00585436691762764,0.001843629628071941,0.07829789334234238,0.1349439420001135,0.2442996153695307,0.7738791423001949,0.7153996101364523,0.8421052631578947,0.3001949317738792,-0.2669892895846434,0.3006699704847755,False,0.07506071763810085,0.029384067133400693,-0.06981997984542543,True,True,1.3445342268391212,0.5387551953148823,0.004573728516243936,False,0.5277459574381006
MET,151,0.6237988762756566,MetLife,Financials,SP500,96.51000213623047,0.002701320895901027,0.023001970347419798,0.0003905947257454301,0.17436102866702385,0.35773601738708005,0.44834307992202727,0.797270955165692,0.9103313840155945,-0.08966861598440545,-0.03441715774932019,0.4453771843607437,False,0.03843439082561573,0.1983222483050633,-0.03701186243943466,True,True,0.9169775547997663,0.6951210934369031,0.005610399122361942,False,0.7726338056147622
BALL,152,0.622094943240454,Ball Corporation,Materials,SP500,63.77000045776367,0.006312159264967976,0.002830638539768282,-0.02357980643696167,0.1707362492132667,-0.04371512521629062,0.30409356725146197,0.7894736842105263,0.30409356725146197,0.20467836257309946,-0.05260629396033023,0.3888314902728176,False,0.018804026435419896,0.09023908540006853,-0.018456961248191406,True,True,0.6156712364744354,0.6064503778521226,0.008521396948543147,False,0.613191225553449
PTC,153,0.6217417727324849,PTC Inc.,Information Technology,SP500,157.14999389648438,-0.011324335239490058,0.015968459643519672,0.15297131605205538,0.13277588651499395,0.003576202641868642,0.9103313840155945,0.7037037037037037,0.41325536062378165,0.3937621832358675,-0.26531090051112305,0.3990028606323657,False,0.1826121292308569,0.05189383175431472,-0.15441421977434266,True,True,0.8223902133201003,0.7292295287937397,-0.005913824847145754,False,0.6480202982917868
AMCR,154,0.6207373007682606,Amcor,Materials,SP500,46.66999816894531,0.0032243703720042927,-0.03951434405460319,0.03366548375851508,0.2022153151940318,-0.020288423392971655,0.6354775828460039,0.8421052631578947,0.3508771929824561,-0.021442495126705707,-0.049622346714854104,0.29319804335281896,False,0.039916530460386346,0.11121603637333721,-0.03838435998581036,True,True,0.7116996821442818,0.9533423108586258,0.010318132792628054,False,0.7813350653599905
IBKR,155,0.6179738562091504,Interactive Brokers,Financials,SP500,95.83999633789062,-0.007353772049976781,0.020986401764863327,0.059239531190250494,0.10310527109806489,0.34762004785887024,0.7212475633528265,0.631578947368421,0.9083820662768031,-0.16764132553606237,-0.023933252317800524,0.5983781512038344,False,0.039452296679908905,0.22552438609852454,-0.03795488913336631,True,True,0.9032043118126292,0.8793140981630022,0.0006214143624789781,False,0.4862409297281408
CBRE,156,0.6161541107671138,CBRE Group,Real Estate,SP500,150.82000732421875,0.024453240549283217,-0.008415507744462092,0.009099428270167298,0.20617407405576937,0.021400538966126703,0.49707602339181284,0.8557504873294347,0.4502923976608187,0.3879142300194932,-0.1211467467641204,0.2100449940851381,False,0.05124491990748181,0.02346051262033022,-0.04874688946129857,True,True,1.031334355362697,0.6356928811833319,0.0023094439279409684,False,0.8574734994791805
OXY,157,0.6147219355578489,Occidental Petroleum,Energy,SP500,59.099998474121094,-0.001183026820862021,-0.03588908303948857,0.05630022642051791,0.04843681999296057,0.12386740655324235,0.7095516569200779,0.4834307992202729,0.6842105263157895,0.3138401559454191,-0.10366880726418493,0.5327566203454124,False,0.07003958666660148,0.1438918566088423,-0.0654551359962201,True,True,0.8609808104516591,0.6977449705457883,0.001521043693983426,False,0.5022516842271425
EFX,158,0.6125891526201124,Equifax,Industrials,SP500,194.35000610351562,0.020960314563831073,0.008981471447320866,0.10344632212339833,0.1722662040771774,-0.0641917545068329,0.8187134502923976,0.7933723196881092,0.2709551656920078,0.36647173489278756,-0.2528302519896295,0.27920763162451223,False,0.11039633746379707,0.03561009058225206,-0.09942066065883104,True,True,0.7298924761088956,0.608869515635316,0.004044989861273773,False,0.7101891487748557
ITW,159,0.6116477468180255,Illinois Tool Works,Industrials,SP500,280.1000061035156,-0.005573924270861563,-0.007757987796644716,-0.012689481665896118,0.13958361812627795,-0.02426330330851345,0.38011695906432746,0.7290448343079922,0.34502923976608185,0.18323586744639375,-0.05791739807784013,0.1839312616068789,False,0.002549807467603804,0.06124594393455984,-0.00254332248493927,True,True,0.6324253637133643,0.6203592236231923,0.00596440016932176,False,0.623238996145896
DIS,160,0.6079818828116041,Walt Disney Company (The),Communication Services,SP500,108.0999984741211,0.01198276336784998,0.002969008150385033,0.12416799456421534,0.06970738667398879,0.027237943955656263,0.8538011695906432,0.543859649122807,0.47173489278752434,0.32358674463937626,-0.0772020723363881,0.17862275600028243,False,0.07456592126850992,0.046097465409610905,-0.06939166764239635,True,True,0.9938249340272812,0.7722094485248122,0.004025466264784283,False,0.4961482001636066
COF,161,0.6068432519206514,Capital One,Financials,SP500,215.6699981689453,-0.004615313649563357,-0.010279498212653948,0.029940087907600388,0.1516608217820814,0.11102351825069179,0.6198830409356725,0.7504873294346979,0.6491228070175439,0.10526315789473684,-0.15409660936001923,0.23430232700300868,False,0.02853587319567996,0.0471860039700438,-0.027744169104202965,True,True,0.8664841707787374,0.7004299936044933,0.0029999961266746755,False,0.6314677793665116
T,162,0.6062057103543173,AT&T,Communication Services,SP500,26.010000228881836,0.02280770415830502,0.028469722708172496,0.12063771024800962,0.06283350595528181,-0.04912038239544525,0.8440545808966862,0.5263157894736842,0.3001949317738791,0.3762183235867446,-0.0847375140921457,0.28702497134408844,False,0.12640137085181014,0.054572897406604204,-0.11221698954096848,True,True,0.6233359569815053,0.40160818653947594,0.005112039292431314,False,0.34599624395409806
COR,163,0.6061862171769292,Cencora,Health Care,SP500,322.0299987792969,0.0024903893335259664,0.012545560706748171,0.03338715905466372,0.19785601701836875,-0.13097868714050465,0.631578947368421,0.8362573099415205,0.16569200779727095,0.48538011695906436,-0.13555360421280316,0.2795663316099095,False,0.05108923403879384,0.0018037984508116889,-0.048605991179725305,True,True,0.7547090256647366,0.5899389653879161,0.003330874358081548,False,0.4149826694578563
APO,164,0.6053617704391698,Apollo Global Management,Financials,SP500,135.0399932861328,0.0119903388448237,0.017710383612090652,0.12773714977394546,0.053611938294161776,0.30193371407252867,0.8635477582846004,0.49707602339181284,0.8810916179337231,0.19883040935672514,-0.10452810249805833,0.3577494020328391,False,0.07078206225232475,0.06650375371097361,-0.06610314530618766,True,True,1.2312821697826115,0.40994313672396565,0.0008992439672668162,False,0.5199383879731395
UBER,165,0.6038573558078202,Uber,Industrials,SP500,78.81999969482422,0.02430153113378064,0.0002537644960911578,0.12007953131212035,0.11960224412566434,0.04508090172930923,0.8421052631578947,0.6705653021442495,0.5224171539961013,0.4619883040935672,-0.21258740363316198,0.19532903816409508,False,0.06968563088818813,0.027105841420716592,-0.06514589789368896,True,True,1.0936497648670074,0.6769358336456994,0.0006498122643390225,False,0.5466555469906083
DELL,166,0.6025203531705079,Dell Technologies,Information Technology,SP500,456.239990234375,-0.033922032778512134,0.03203041099394954,0.12704723941097096,0.08572833319716411,2.0956772957287315,0.8615984405458089,0.5789473684210527,1.0,-0.41910331384015587,-0.07738977730579855,3.127198257364494,False,0.053969049396884516,0.869277303864429,-0.05120553533120109,True,True,0.6514319257915249,0.6531264388986094,-0.009909844358157671,False,0.5960987685989713
MCK,167,0.5997213622291021,McKesson Corporation,Health Care,SP500,893.3900146484375,0.003234107254527663,0.04015600099429961,0.03221222697396908,0.2046466121875099,-0.09342879190188547,0.6276803118908382,0.8538011695906432,0.21442495126705652,0.37816764132553604,-0.10175070006094367,0.30639970025809715,False,0.0736368993788381,0.06262645196697059,-0.06858640888874201,True,True,1.1191853815645845,0.7925525574742613,0.00508693693730744,False,0.5593853038588356
C,168,0.5968547184955852,Citigroup,Financials,SP500,132.89999389648438,0.0016581341034644925,0.009494873208903298,0.009489725027926887,0.06096657250250015,0.21796481652253985,0.5009746588693957,0.5146198830409356,0.8070175438596491,0.05847953216374269,-0.08302537591580506,0.4448149672140571,False,-0.021563628032712612,0.09564446544444882,0.022038865940107843,False,True,0.7957145068766204,0.7531680349874676,0.002261102414219396,False,1.0264726724995306
WSM,169,0.5964132553606238,"Williams-Sonoma, Inc.",Consumer Discretionary,SP500,235.08999633789062,-0.013884218302585127,-0.010480703232483068,0.007586100454781475,0.15869203393576803,0.1515427653679533,0.48927875243664715,0.7582846003898636,0.7212475633528265,-0.17543859649122806,-0.06628803924983817,0.3986891945429647,False,0.008360353673686483,0.16189740389675067,-0.008291037666472989,True,True,0.7848439558306353,1.4316272396020164,-0.01145132465365939,False,0.9001170041025489
CNC,170,0.5948847609219127,Centene Corporation,Health Care,SP500,64.75,-0.00887803175874069,-0.004152517025624913,0.06426692698234304,0.08640942378740313,0.44273615104704844,0.7309941520467836,0.5828460038986355,0.9376218323586745,-0.09746588693957114,-0.05777068029950927,1.2600349341059305,False,-0.006981036648974093,0.3059372252578858,0.007030114133385723,False,True,0.9408610710794924,0.7510993820935102,0.001224580266530051,False,0.5317601918949713
ARES,171,0.5930558422199288,Ares Management,Financials,SP500,142.52999877929688,0.0008426031465613715,0.009061938260508828,0.1483241671393034,0.12035666814514756,0.3027929057216927,0.9083820662768031,0.6744639376218323,0.8830409356725146,-0.025341130604288553,-0.1998627726184261,0.5121847333846146,False,0.10450013218628618,0.08396258753373198,-0.09461305539134257,True,True,1.1184888737897674,0.7955427411813308,0.002036326653153342,False,0.46815959932025103
INTU,172,0.5928987501433322,Intuit,Information Technology,SP500,358.05999755859375,0.0289080389614762,-0.02435967967685626,0.13489698116828452,0.0848070830596177,-0.11801697001588007,0.8791423001949318,0.5769980506822612,0.18128654970760233,0.5321637426900585,-0.4842791175087814,0.409989708906936,False,0.16670781034535298,-0.1716890572796368,-0.14288736979998995,True,False,0.6505683645226971,1.3313049710078833,-0.0005172203327047376,False,0.892473425732417
AXON,173,0.5926315789473685,Axon Enterprise,Industrials,SP500,600.72998046875,-0.017130287187780313,-0.04304264361808041,0.1435941260777447,0.33876354705499456,0.1075404746113342,0.9025341130604289,0.9668615984405458,0.6335282651072125,0.01949317738791423,-0.2274364473549222,0.736514933887991,False,0.07798226288109955,0.1864771254080917,-0.07234095176360134,True,True,1.3243981044995399,0.5505370767137779,-0.0007035220340204651,False,0.5375455352496403
